# Inicio de la captura de datos
-0.229,0.338,0.768,-162.048,-176.758,-33.508
-0.134,0.293,0.783,-104.797,-208.191,-29.419
-0.086,0.456,0.848,-63.416,-236.023,-13.794
-0.162,0.590,0.802,-51.147,-251.526,-2.136
-0.248,0.738,0.770,-44.312,-254.761,7.874
-0.308,0.765,0.761,-17.212,-262.756,7.507
-0.401,0.745,0.830,-23.254,-268.982,5.310
-0.449,0.788,1.118,-79.956,-265.381,9.399
-0.405,0.823,1.325,-82.703,-238.220,7.080
-0.310,0.805,1.391,33.813,-201.416,-9.277
-0.387,0.807,1.525,165.649,-174.072,-18.860
-0.255,0.764,1.651,231.995,-122.498,-16.724
-0.049,0.699,1.700,274.719,-34.424,-15.076
-0.217,0.454,2.431,273.926,54.016,-14.893
-0.827,0.575,2.746,153.992,97.534,-39.673
-0.191,0.410,1.957,73.730,144.897,-57.678
-0.020,0.565,1.659,27.588,128.845,-25.269
-0.158,0.687,1.977,39.001,78.857,-13.062
-0.149,0.570,2.180,47.791,46.448,-21.667
-0.083,0.596,2.338,50.110,38.391,-26.245
-0.069,0.760,2.351,58.289,51.331,-29.297
-0.105,0.869,2.352,65.063,61.279,-45.349
-0.248,0.647,2.360,80.505,69.214,-66.589
-0.266,0.662,2.255,104.553,79.529,-71.045
-0.369,0.623,2.043,121.582,90.210,-73.853
-0.438,0.585,1.871,122.253,95.398,-80.566
-0.588,0.564,1.970,119.446,102.112,-77.332
-0.588,0.552,1.842,120.850,149.170,-61.401
-0.487,0.574,1.538,115.234,203.125,-49.500
-0.500,0.555,1.469,98.755,214.294,-47.607
-0.432,0.594,1.401,84.839,219.666,-44.861
-0.331,0.647,1.387,73.853,222.717,-48.706
-0.338,0.597,1.417,66.284,222.412,-60.486
-0.325,0.515,1.496,61.768,226.013,-73.120
-0.343,0.428,1.556,59.692,234.558,-82.092
-0.382,0.277,1.662,57.434,245.361,-89.417
-0.334,0.181,1.777,56.335,259.949,-88.684
-0.336,0.147,1.855,58.716,274.597,-86.792
-0.325,0.052,1.943,55.603,289.185,-83.679
-0.342,-0.029,1.962,61.462,298.035,-80.872
-0.318,-0.115,1.854,71.899,302.734,-69.275
-0.261,-0.057,1.724,78.064,304.749,-51.941
-0.203,0.037,1.726,79.773,305.664,-38.269
-0.216,0.071,1.644,81.848,317.566,-29.602
-0.223,0.122,1.458,83.618,340.820,-23.376
-0.250,0.130,1.204,87.158,358.765,-22.644
-0.313,0.080,0.947,88.745,364.258,-24.414
-0.326,0.011,0.850,85.022,357.361,-26.367
-0.284,-0.036,0.926,76.843,351.807,-23.376
-0.297,-0.018,0.765,67.139,363.281,-15.198
-0.316,0.025,0.548,56.824,372.009,-8.972
-0.258,0.094,0.445,48.950,359.497,-3.418
-0.203,0.111,0.421,39.246,337.891,1.465
-0.169,0.149,0.459,24.231,322.205,2.258
-0.136,0.163,0.581,9.888,318.848,1.099
-0.097,0.137,0.672,1.099,322.693,-2.258
-0.103,0.069,0.614,-0.732,329.285,-6.836
-0.117,0.025,0.533,5.493,328.064,-7.263
-0.167,-0.065,0.441,17.578,316.772,-7.080
-0.159,-0.119,0.416,29.541,302.246,-3.723
-1.084,0.137,-2.777,139.404,257.324,43.030
-1.285,0.330,-3.439,162.170,204.041,34.424
-1.367,0.504,-3.918,173.462,138.428,26.123
-1.357,0.583,-4.000,162.415,63.232,16.235
-1.177,0.576,-3.728,118.469,-10.132,10.681
-0.922,0.483,-3.069,52.185,-68.665,11.536
-0.649,0.359,-2.384,-14.526,-101.624,18.066
-0.401,0.353,-1.955,-64.392,-111.755,27.283
-0.228,0.397,-1.654,-88.806,-126.770,32.593
-0.060,0.437,-1.333,-85.571,-155.029,32.349
0.113,0.463,-1.065,-67.444,-185.669,26.794
0.232,0.436,-0.895,-47.607,-205.017,11.536
0.271,0.388,-0.859,-27.405,-215.515,-3.967
0.252,0.349,-0.865,-9.094,-231.201,-15.869
0.231,0.318,-0.816,2.136,-248.291,-25.818
0.223,0.261,-0.726,8.850,-260.986,-35.522
0.206,0.218,-0.626,13.062,-270.142,-44.006
0.176,0.137,-0.568,16.052,-275.330,-52.246
0.167,0.066,-0.548,13.916,-278.076,-58.289
0.169,0.022,-0.567,6.104,-277.710,-66.223
0.108,-0.105,-0.545,0.183,-279.663,-72.083
0.065,-0.172,-0.481,-0.793,-288.086,-70.007
0.076,-0.089,-0.374,1.709,-300.598,-57.678
0.099,-0.050,-0.312,13.062,-309.326,-47.546
0.079,-0.039,-0.256,33.997,-322.693,-44.617
0.063,-0.049,-0.196,56.702,-336.060,-48.340
0.035,-0.121,-0.169,74.524,-346.008,-57.251
-0.063,-0.274,-0.159,72.021,-349.243,-67.688
-0.243,-0.470,-0.086,34.973,-340.027,-70.129
-0.348,-0.561,0.100,-22.034,-319.336,-52.856
-0.311,-0.531,0.332,-56.458,-317.383,-16.785
-0.259,-0.428,0.606,-65.430,-327.515,16.724
-0.198,-0.331,0.729,-57.373,-318.054,34.485
-0.184,-0.328,0.724,-26.794,-313.477,41.687
-0.204,-0.394,0.721,15.808,-323.669,45.105
-0.255,-0.468,0.732,61.523,-334.839,45.715
-0.345,-0.562,0.747,103.638,-345.764,49.072
-0.422,-0.635,0.797,125.366,-355.896,61.218
-0.458,-0.517,0.929,118.835,-353.516,80.872
-0.382,-0.059,1.120,94.177,-329.163,96.130
-0.324,0.299,1.378,77.454,-289.978,87.952
-0.236,0.379,1.641,87.219,-255.554,65.613
-0.116,0.394,1.774,114.746,-238.098,42.664
-0.095,0.253,1.812,151.733,-244.934,8.301
-0.134,-0.090,1.812,181.580,-268.433,-14.893
-0.138,-0.335,1.813,173.523,-276.611,-27.466
-0.216,-0.531,1.727,110.901,-245.911,-39.551
-0.313,-0.716,1.554,30.579,-200.195,-33.569
-0.258,-0.622,1.514,-45.715,-161.255,-2.258
-0.125,-0.334,1.628,-106.079,-134.033,33.203
-0.026,-0.077,1.764,-128.113,-117.310,56.946
0.052,0.134,1.898,-107.788,-108.337,61.523
0.118,0.209,1.819,-63.293,-88.379,49.133
0.093,0.158,1.692,-20.935,-72.449,27.344
0.084,0.036,1.568,6.897,-67.932,4.395
0.057,-0.115,1.501,18.921,-70.007,-11.963
0.035,-0.292,1.431,12.085,-71.533,-22.522
-0.010,-0.424,1.383,-8.667,-68.176,-23.621
0.027,-0.392,1.390,-33.936,-63.843,-10.742
0.078,-0.256,1.392,-53.162,-56.580,9.155
0.080,-0.111,1.322,-61.035,-45.776,23.560
0.053,0.008,1.186,-60.547,-36.743,32.227
0.014,0.141,1.044,-53.101,-37.964,39.368
-0.015,0.240,0.951,-43.213,-47.241,42.847
-0.045,0.306,0.886,-39.673,-55.725,37.964
-0.065,0.339,0.877,-38.208,-64.087,28.137
-0.073,0.345,0.927,-40.222,-74.707,16.418
-0.069,0.339,0.994,-44.678,-82.520,5.615
-0.094,0.295,1.061,-50.659,-85.815,-3.662
-0.149,0.239,1.119,-58.167,-85.815,-9.338
-0.184,0.202,1.201,-64.575,-83.801,-9.460
-0.195,0.171,1.261,-69.641,-77.454,-6.226
-0.180,0.154,1.270,-75.623,-67.932,-2.991
-0.191,0.155,1.279,-79.590,-64.453,-0.671
-0.154,0.174,1.322,-80.933,-72.083,2.686
-0.084,0.161,1.418,-77.820,-85.449,6.042
-0.065,0.121,1.509,-70.862,-100.769,4.944
-0.027,0.080,1.641,-61.584,-112.976,3.662
0.035,0.022,1.837,-54.016,-119.934,0.366
0.120,-0.032,2.066,-48.523,-118.042,-2.869
0.205,-0.067,2.296,-46.387,-104.248,-4.517
0.265,-0.096,2.463,-43.213,-82.520,-5.310
0.266,-0.121,2.496,-39.429,-54.443,-4.883
0.207,-0.150,2.377,-36.804,-20.203,-3.418
0.136,-0.134,2.213,-37.109,11.841,1.648
0.104,-0.082,2.138,-37.415,38.086,10.010
0.116,0.003,2.163,-35.706,58.289,18.311
0.141,0.066,2.199,-27.344,76.111,24.109
0.115,0.102,2.202,-11.963,93.567,26.428
0.090,0.156,2.180,4.639,109.741,27.222
0.035,0.243,2.197,17.212,123.291,28.076
0.122,0.332,2.252,25.024,137.695,29.236
0.147,0.431,2.346,29.785,155.334,29.785
0.137,0.492,2.424,35.950,176.758,27.588
0.188,0.456,2.410,43.030,199.524,22.095
0.221,0.438,2.361,47.791,218.750,18.127
0.116,0.351,2.269,50.781,229.309,11.475
-0.186,0.315,2.179,49.377,233.093,7.324
-0.382,0.421,2.122,43.396,238.403,-10.803
-0.464,0.343,1.968,47.546,249.939,-46.631
-0.445,0.180,1.852,69.763,251.343,-58.838
-0.401,0.153,1.761,84.045,245.178,-49.866
-0.336,0.197,1.686,88.074,239.136,-34.302
-0.270,0.192,1.612,88.623,237.732,-25.696
-0.200,0.146,1.573,86.853,237.854,-21.667
-0.115,0.107,1.568,82.214,238.464,-16.907
-0.104,0.038,1.454,73.242,245.972,-10.620
-0.090,-0.038,1.333,58.655,252.441,-5.554
-0.068,-0.083,1.264,43.823,254.028,2.197
-0.026,-0.085,1.252,32.349,254.333,12.634
0.027,-0.092,1.235,25.146,254.761,20.630
0.067,-0.090,1.181,22.278,257.507,27.893
0.080,-0.067,1.105,20.447,263.733,35.034
0.079,0.007,1.049,18.555,271.057,40.833
0.047,0.084,1.000,17.395,274.597,41.504
0.049,0.151,0.977,16.479,274.414,38.452
0.087,0.127,0.946,15.564,270.386,34.180
0.089,0.111,0.889,12.207,268.127,31.372
0.068,0.078,0.843,8.911,267.151,30.396
0.046,0.023,0.842,5.737,270.630,31.860
0.026,-0.020,0.773,-5.859,283.630,35.339
-0.017,-0.020,0.623,-25.146,303.772,41.321
-0.084,-0.030,0.413,-36.316,318.054,51.758
-0.152,0.006,0.250,-36.865,312.134,62.378
-0.209,0.049,0.168,-31.067,286.194,67.688
-0.155,0.129,0.104,-21.790,251.709,60.242
0.058,0.259,0.027,-8.118,203.064,45.593
0.110,0.305,0.161,33.508,162.598,35.461
0.179,0.274,0.227,87.830,211.609,50.842
0.233,0.339,0.269,52.429,231.995,42.175
0.233,0.427,0.310,8.484,233.459,27.222
0.285,0.399,0.296,7.690,236.572,17.944
0.203,0.217,0.039,14.343,228.088,10.132
0.101,0.107,-0.135,11.902,215.942,10.925
0.091,0.057,-0.113,-1.648,207.336,13.611
0.166,0.042,-0.114,-15.198,212.402,14.282
0.243,0.117,-0.163,-24.048,223.083,12.695
0.271,0.053,-0.107,-19.104,213.196,2.136
0.240,-0.097,-0.031,-9.460,202.026,-4.578
0.248,-0.172,0.089,-18.372,206.787,-4.211
0.247,-0.242,0.093,-35.828,221.436,-0.122
0.188,-0.388,0.014,-44.006,240.784,5.432
0.042,-0.349,-0.144,-53.650,266.541,17.456
-0.088,-0.124,-0.503,-54.504,292.297,29.236
-0.274,0.105,-1.179,-30.762,303.589,27.039
-0.605,0.195,-1.988,21.240,284.668,9.033
-0.955,0.226,-2.691,76.782,242.676,-4.578
-1.150,0.339,-3.263,105.835,184.082,-3.723
-1.190,0.503,-3.597,126.343,114.929,5.859
-1.042,0.630,-3.376,119.446,44.495,5.066
-0.807,0.335,-2.806,63.599,-15.808,-7.996
-0.569,0.196,-2.295,34.058,-66.528,-5.920
-0.333,0.261,-1.817,-3.418,-100.220,20.325
-0.067,0.226,-1.439,-39.978,-116.760,34.851
0.109,0.221,-1.129,-59.326,-135.376,42.908
0.233,0.242,-0.881,-67.688,-151.123,47.729
0.364,0.249,-0.766,-68.298,-160.522,45.166
0.424,0.241,-0.720,-60.547,-168.518,41.565
0.423,0.236,-0.725,-50.415,-174.072,39.612
0.405,0.211,-0.760,-39.551,-173.218,37.964
0.372,0.182,-0.809,-30.029,-169.434,35.950
0.319,0.155,-0.853,-22.522,-168.091,32.288
0.261,0.128,-0.875,-15.747,-172.302,27.893
0.220,0.112,-0.906,-9.827,-178.101,24.658
0.185,0.126,-0.908,-3.235,-183.105,21.667
0.154,0.176,-0.919,3.906,-184.265,18.555
0.098,0.228,-0.911,12.939,-199.158,15.747
0.091,0.265,-0.877,26.062,-222.717,6.836
0.066,0.302,-0.858,38.940,-239.929,0.488
0.029,0.334,-0.865,44.861,-251.343,-7.996
-0.005,0.334,-0.828,48.401,-265.991,-20.996
-0.037,0.323,-0.791,46.875,-284.058,-34.668
-0.075,0.308,-0.720,43.457,-305.481,-47.485
-0.159,0.256,-0.623,49.927,-326.660,-58.777
-0.189,0.170,-0.493,55.664,-346.008,-67.810
-0.256,0.099,-0.361,63.354,-361.816,-72.998
-0.313,0.040,-0.281,65.796,-376.709,-74.585
-0.403,-0.001,-0.179,72.144,-393.311,-71.167
-0.451,-0.017,-0.048,79.224,-413.269,-65.674
-0.486,0.009,0.114,92.529,-430.603,-63.354
-0.544,0.005,0.302,115.967,-444.580,-66.345
-0.609,-0.042,0.478,129.578,-456.665,-71.167
-0.707,-0.062,0.661,129.944,-464.050,-76.904
-0.754,-0.111,0.815,129.272,-465.271,-84.045
-0.819,-0.240,1.016,131.287,-458.984,-89.111
-0.944,-0.384,1.179,119.324,-439.209,-82.092
-0.926,-0.424,1.358,99.915,-421.570,-49.683
-0.938,-0.498,1.585,72.693,-403.076,-36.560
-0.950,-0.423,1.681,36.926,-364.929,-23.560
-0.869,-0.183,1.765,10.681,-343.994,-5.066
-0.845,-0.014,1.888,9.644,-333.618,-4.700
-0.826,-0.027,1.895,8.850,-316.162,-19.714
-0.858,-0.158,1.805,-3.601,-298.462,-34.119
-0.812,-0.335,1.799,-28.015,-281.067,-41.992
-0.914,-0.417,1.866,-63.843,-257.751,-41.199
-0.910,-0.447,1.718,-101.074,-226.868,-31.555
-0.893,-0.347,1.702,-118.958,-216.003,-11.292
-0.867,-0.125,1.633,-124.878,-202.576,5.737
-0.838,0.063,1.558,-116.211,-194.519,14.160
-0.819,0.159,1.505,-94.788,-196.167,13.550
-0.824,0.164,1.457,-68.848,-201.538,5.676
-0.833,0.131,1.435,-47.668,-206.665,-3.967
-0.841,0.079,1.456,-37.842,-209.534,-12.695
-0.865,0.001,1.507,-39.063,-209.167,-21.057
-0.880,-0.081,1.553,-50.720,-203.796,-26.123
-0.879,-0.155,1.659,-67.078,-197.449,-26.184
-0.867,-0.193,1.801,-83.618,-188.171,-21.729
-0.838,-0.203,1.908,-96.558,-171.448,-14.709
-0.797,-0.213,2.030,-101.868,-156.067,-5.798
-0.712,-0.137,2.206,-98.755,-138.733,8.240
-0.547,-0.002,2.158,-86.548,-112.915,27.710
-0.535,0.099,2.265,-63.293,-123.047,33.752
-0.507,0.029,2.228,-27.466,-121.582,29.785
-0.467,-0.008,2.061,-10.864,-95.337,23.804
-0.451,-0.007,2.057,-11.047,-76.355,27.100
-0.435,0.073,2.248,-20.325,-54.932,34.912
-0.345,0.228,2.168,-35.645,-17.029,39.673
-0.307,0.366,2.039,-30.640,5.127,39.978
-0.298,0.518,2.034,-14.038,14.160,40.100
-0.289,0.630,2.053,-8.118,35.583,34.790
-0.236,0.751,2.060,-13.367,72.144,29.968
-0.182,0.872,2.168,-16.907,106.567,23.010
-0.158,0.896,2.355,-14.282,141.968,3.357
-0.141,0.848,2.528,-12.817,178.101,-22.217
